0,1,2,3,4,5,6,7,8,9
55.20846344,55.38239037,55.55955852,55.30572248,55.40245788,55.6450604,55.03711267,55.34129235,55.42581194,55.41986115
61.17319159,61.72864172,61.66458984,61.47931078,61.70065751,61.77048665,60.92208488,61.59696168,61.456313,61.55623322
13.39199296,12.25804254,13.25338819,12.30210865,13.22550495,12.47007448,13.30272047,12.14228088,13.22446252,12.2955522
13.05398559,12.00027381,12.89763526,12.07578557,12.84588079,12.23580287,12.95694949,11.90021283,12.88065731,12.05100257
56.83338486,57.02693541,57.07218156,56.97536165,57.02388259,57.06780318,56.58991477,56.78322927,56.8240069,56.79475752
49.83204312,49.98337714,49.97997717,50.00050556,49.84182113,50.12827764,49.63582177,49.78530225,49.77194856,49.85822179
61.13070919,61.73249609,61.60851183,61.4810882,61.68133721,61.74123727,60.8959337,61.62127658,61.41705638,61.57862955
13.27362888,12.07338017,13.11905541,12.11516172,13.0990053,12.28272092,13.16737872,11.93604547,13.08029125,12.08036273
9.262044861,8.684550169,9.235829218,8.646001805,9.25263776,8.731175746,9.231994373,8.643484959,9.225701614,8.649043655
13.71724054,12.61941646,13.55525529,12.68481178,13.52122923,12.83770595,13.62216424,12.51259216,13.53400565,12.66918194
15.45132224,14.81656811,15.55563265,14.78195452,15.40531819,15.01045068,15.40229953,14.77046279,15.54958965,14.85004724
55.81371012,55.71600149,56.15371952,55.61518133,55.86640826,56.10196358,55.68655375,55.7024597,56.0567852,55.7609784
60.96849095,61.49725004,61.39341602,61.27291723,61.45261462,61.52374799,60.77061729,61.42260242,61.23628902,61.40164324
13.22151926,12.06245554,13.07311901,12.10450487,13.05761112,12.26135963,13.13047209,11.9386553,13.03908729,12.08316901
13.57387932,12.482667,13.41477132,12.5499992,13.37354917,12.71080428,13.47568954,12.37771753,13.3959456,12.53611906
13.21571395,12.09135577,13.07231726,12.13224485,13.05838406,12.28927608,13.13004253,11.97205873,13.04025448,12.11542438
13.78052956,12.68293199,13.62551402,12.75499154,13.58127586,12.91225806,13.68562297,12.57522125,13.6037467,12.73730872
53.80087299,54.01410005,54.07358692,53.96816196,53.93935319,54.15164811,53.54462262,53.77057858,53.81912328,53.76186834
13.80730341,12.71359977,13.66364552,12.77761947,13.61945583,12.94566012,13.714895,12.61282154,13.64474363,12.78827327
59.05853556,59.48911651,59.3941025,59.35602239,59.37667246,59.5671268,58.91260483,59.42920165,59.27712188,59.45760079
13.29229038,12.1297761,13.14478676,12.17373589,13.12818011,12.32793422,13.202369,12.00734764,13.11129294,12.15253857
13.30782108,12.21581035,13.14298492,12.29964492,13.09482305,12.46016853,13.20348381,12.11497831,13.12821373,12.27541596
13.22723338,12.11596305,13.07740888,12.16245432,13.06464065,12.31726656,13.14396469,11.99942205,13.04676357,12.14796841
40.83137663,40.39062023,40.72198353,40.58163941,40.64136683,40.46858637,40.81237659,40.36722932,40.70018795,40.4544396
15.21227137,14.45388248,15.39165277,14.42046304,15.16566468,14.7777637,15.15153638,14.39520818,15.38336055,14.55769403
19.97260177,19.96500263,20.09600276,19.75189624,20.15261594,19.91726643,19.96001532,19.95499808,20.09579221,19.85159403
17.66887147,17.38144014,17.92758847,17.30398855,17.72161465,17.52384375,17.64037371,17.34909841,17.92131541,17.33450285
13.13943365,11.97056975,12.99059081,12.0070542,12.98304329,12.17281346,13.04836135,11.8477083,12.95738945,11.99176292
35.83624511,35.57438219,35.77762729,35.62138751,35.78995351,35.55367814,35.83624511,35.57438219,35.77762729,35.56492673
11.93204,11.09308302,11.82892644,11.11441207,11.81135237,11.24979445,11.86485099,11.00776157,11.80823436,11.08094846
60.95359746,61.50788606,61.4328491,61.2656787,61.47889754,61.54936962,60.74145465,61.42229854,61.26266691,61.40744151
15.23592718,14.52424694,15.24887375,14.52034356,15.14661204,14.69248841,15.1767955,14.46647549,15.24036061,14.56274191
46.20266212,45.45388172,46.03524482,45.82437759,45.83214867,45.65303877,46.17375248,45.41829111,46.00208162,45.60107629
29.16732879,29.20389043,30.19682604,28.90140642,29.4567652,29.94060031,29.14662609,29.18493271,30.18596339,29.07106687
45.89539272,45.92231269,45.97114015,45.95426082,45.89682103,46.01279703,45.71937436,45.75681194,45.78822619,45.84710281
20.35206542,20.2560323,21.30955325,19.9048496,20.67875771,20.88445915,20.32342789,20.22940011,21.29601232,20.10851431
14.47510901,13.37534216,14.44686082,13.41904927,14.31781252,13.65261201,14.38902575,13.27371374,14.42391813,13.45292422
10.39681331,9.665853645,10.33551867,9.656587256,10.3380544,9.747836895,10.35279411,9.608803405,10.32158852,9.651580838
10.50539355,9.801475532,10.46239741,9.800851544,10.43930384,9.90766789,10.45625794,9.743081279,10.44875927,9.780412161
7.966373778,7.694547691,7.983426782,7.63900385,8.006087884,7.691246442,7.957213497,7.680881279,7.980514893,7.642084673
59.067927,59.51214511,59.43518391,59.36381002,59.41464669,59.60939967,58.90986219,59.458693,59.31083002,59.49133828
13.30016912,12.20009102,13.13985489,12.26986305,13.09685861,12.43974752,13.1968583,12.09348617,13.12147002,12.25835938
15.65449317,14.87555349,15.81921085,14.85176348,15.5983781,15.16483317,15.59668114,14.81404093,15.80815839,14.98573261
60.84445111,61.45266027,61.33146313,61.20422048,61.39243138,61.44087115,60.56356254,61.26421741,61.08751738,61.18590446
61.38934002,62.12923978,62.01413513,61.75032434,62.07346057,62.14681189,61.15823056,62.01711691,61.8248694,61.97983442
59.38529348,59.72318484,59.7648071,59.58494952,59.71800309,59.85891087,59.19963274,59.65800332,59.61745768,59.70250786
9.477220218,9.206089844,9.524939498,9.110865002,9.549621765,9.207354688,9.458054708,9.181887238,9.519909231,9.107800485
60.57250438,61.08066261,60.96526736,60.87209738,61.01828446,61.09851883,60.39505687,61.00748712,60.82301966,60.98749163
13.822227,12.72619776,13.68285282,12.78699262,13.6367016,12.95313948,13.72909866,12.61878928,13.66048853,12.7792345
12.86469092,11.84147613,12.73993427,11.87144928,12.73117055,12.03034709,12.78101874,11.7367005,12.71449272,11.8469698
13.17493602,12.03294874,13.02796289,12.07578351,13.01108311,12.23748248,13.08458936,11.91112365,12.99555662,12.05922284
60.59273403,61.22845281,61.0457752,60.99942239,61.10163262,61.23151804,60.32493595,61.06168941,60.81750158,60.99708207
52.20282869,52.2360295,52.27381305,52.26291274,52.20975797,52.3307686,52.10020389,52.16512549,52.17490851,52.24575121
54.6496465,54.50127983,54.74397369,54.56554467,54.56579595,54.73658324,54.55124685,54.46542403,54.66012607,54.5608932
61.36375635,62.02639508,61.88104435,61.7388605,61.95642629,62.01400105,61.11687286,61.88479047,61.6739826,61.82126955
56.66679575,56.98055723,57.26153135,56.83961537,56.9892757,57.30570509,56.14453064,56.51128992,56.73385142,56.54003478
21.50048233,21.31635047,21.63627516,21.27238043,21.50783453,21.40458971,21.45392799,21.26852068,21.61704715,21.25173622
44.01245755,43.74061794,44.40761897,43.66541978,44.08573182,44.06424956,44.00303144,43.73192712,44.40129777,43.72195901
61.30122706,61.96803011,61.81841046,61.68580774,61.8919908,61.95764203,61.07094547,61.84167747,61.6265868,61.78346066
8.182518549,7.953952938,8.212883183,7.8619044,8.242863015,7.945842352,8.165224799,7.940942206,8.213161642,7.87167071
13.69874641,12.9924278,13.76438139,12.96196029,13.66176807,13.09435113,13.63992908,12.91863914,13.74337844,12.94512226
13.76095635,12.64811573,13.61659301,12.71552501,13.56847361,12.88196332,13.6672877,12.54309711,13.59606832,12.70741465
59.74157579,60.14723335,60.09139249,60.00903173,60.06012971,60.25386384,59.58612975,60.09503797,59.9691742,60.14123636
15.657248,15.85105855,15.86844062,15.46583533,16.00473604,15.73120231,15.64266802,15.83625957,15.86645348,15.68253551
55.14503512,55.46443724,55.3520413,55.37834898,55.35223776,55.50699815,54.97526312,55.35189187,55.19652726,55.38533358
12.70687672,11.79873112,12.59377336,11.78395888,12.62330762,11.93592337,12.63217816,11.70139962,12.56884351,11.78969779
56.85338058,56.8938034,57.05111155,56.85396421,56.99358255,57.04983815,56.65775947,56.81571833,56.88698387,56.91854931
22.78664916,22.0669297,22.73682982,22.1111112,22.73316738,22.07093665,22.77630179,22.0553035,22.73358627,22.06401462
23.17201276,22.95817672,23.44484584,22.87757689,23.23276313,23.11834453,23.13936731,22.91800208,23.4250552,22.87161866
12.46313842,11.6431289,12.37036607,11.60905183,12.40107941,11.76614767,12.39046409,11.55248694,12.34816791,11.6248189
45.49756663,45.55905328,45.63443394,45.60202195,45.49639845,45.69165676,45.31176241,45.36312302,45.43588516,45.42442169
12.74559562,11.75299846,12.61766092,11.78348583,12.61290394,11.92814646,12.66584217,11.65129371,12.59224238,11.75480577
61.55690083,62.21479437,62.06859336,61.93444192,62.14911108,62.2040101,61.33048645,62.09898422,61.88194965,62.04670259
48.6955526,48.70548181,48.88094667,48.71104558,48.69237602,48.89787303,48.49816441,48.49968312,48.66790479,48.56849011
51.35829627,51.61820501,51.46950618,51.62676569,51.40016044,51.70979274,51.17465254,51.45570016,51.28355933,51.51853789
13.48400362,12.37630439,13.32498468,12.45751928,13.27310334,12.62255156,13.38322053,12.27315287,13.30775365,12.43990707
61.35759924,62.01650795,61.8722455,61.72980562,61.94570342,62.00739858,61.11757174,61.88282549,61.67185526,61.82173752
43.56583888,42.76293367,43.37130496,43.15924844,43.17237381,42.9493468,43.54268898,42.73443388,43.34474894,42.91971635
18.62710101,18.0735845,19.20779331,17.9446134,18.71407994,18.57155181,18.60130056,18.0546723,19.20792002,18.1553739
25.59030687,24.98465864,27.46360512,24.79909012,25.76083218,26.67845965,25.57915373,24.9734438,27.46209902,25.02873149
60.56910588,61.14807818,61.06472121,60.93516039,61.11512114,61.14229888,60.08339225,60.76647771,60.63117574,60.6753865
13.18397751,11.99237815,13.0388158,12.02744802,13.02384959,12.19226463,13.08918431,11.86548235,13.00358006,12.007001
57.17774006,57.18064493,57.39284337,57.17780926,57.2611061,57.41119158,57.02712433,57.14746136,57.27570756,57.27346689
40.64253317,40.2173798,40.6099481,40.32002822,40.54179957,40.28120259,40.62667032,40.19785108,40.5917513,40.24250298
61.41534424,61.95396049,61.88567812,61.72193608,61.93598634,61.99372572,61.17569158,61.84616516,61.6912875,61.82557908
13.15282991,12.00560438,13.00840508,12.04226825,12.99535658,12.20711407,13.06333003,11.88262987,12.97483388,12.02854859
53.7956031,53.80815986,54.03334722,53.7849746,53.85803038,54.06630075,53.66533362,53.77292321,53.92735392,53.90391692
15.77490058,14.93551117,16.00665745,14.89409531,15.73456908,15.28890722,15.71511798,14.87119444,15.99419497,15.04121816
61.31745002,61.95931163,61.8260659,61.69411559,61.89079872,61.96535017,61.10133935,61.85390759,61.64909876,61.81482571
11.53814675,10.87769723,11.52065857,10.85408453,11.50873167,10.94173403,11.49641614,10.82697378,11.50836278,10.84543279
16.93709992,16.5155327,16.97863842,16.48018614,16.96596997,16.46359894,16.92468122,16.50281262,16.97601742,16.45197875
