0,1,2,3,4,5,6,7,8,9
-13.25255337,-10.12180345,-11.06585644,-10.3829025,-11.78067624,-9.928564612,-13.61240282,-10.8952155,-11.92036475,-10.67549077
-106.5974844,-104.7666847,-106.1578875,-105.0484337,-106.15161,-104.7474728,-106.6996447,-104.8904394,-106.3017765,-104.9009326
-79.73401992,-79.1691355,-79.17902155,-79.2158711,-79.54385358,-79.09541253,-79.93133934,-79.40027775,-79.44011765,-79.47754225
9.98548192,11.73979123,11.58029889,11.58378861,10.49129712,12.65656376,9.902194683,11.58758644,11.39521991,11.71399246
45.76873047,47.21906121,47.06082431,47.15282252,45.97597924,48.23591134,45.73084202,47.17551549,46.99980849,47.25290139
-23.14268044,-20.27823156,-21.19484014,-20.21118178,-21.79645444,-20.19279905,-23.32701414,-20.99105447,-22.00314401,-20.58927628
43.08158022,44.36434329,44.28039429,44.28121596,43.28560841,45.2922123,43.04579155,44.32709669,44.22689085,44.3924639
-76.38502383,-75.33414975,-76.00038419,-75.33783617,-76.17055333,-75.03836315,-76.61877828,-75.57949866,-76.27936367,-75.58881887
-10.45975503,-8.178937636,-8.588252487,-8.305328291,-9.470389657,-7.644402513,-10.58368102,-8.544459059,-9.02345616,-8.29102283
-130.593299,-129.4523407,-130.3486373,-129.5560543,-130.4764656,-129.4227926,-130.593299,-129.4523407,-130.3486373,-129.4219068
-46.55055072,-45.88495669,-46.24221293,-45.89011716,-46.47241416,-45.68935572,-46.56316405,-45.91814828,-46.28161836,-45.81906734
-9.816366629,-7.528058134,-7.984836805,-7.608314802,-8.863672316,-7.002436298,-9.935351476,-7.898886981,-8.424816109,-7.634518573
51.64298554,53.03374811,52.83453628,52.93611542,51.88147646,53.91134756,51.5835923,52.96855697,52.75033607,53.02369323
10.01234853,12.12736739,11.74482729,11.90169703,10.79389869,12.834333,9.894791148,11.87252058,11.44291276,12.01864388
2.511587307,4.372423583,4.131008956,4.181855547,3.105225972,5.210018389,2.411874254,4.192244008,3.913394501,4.321574143
-16.19508372,-13.55083134,-14.29731423,-13.59131656,-14.95661825,-13.29901915,-16.35503057,-14.05111885,-14.89122118,-13.71529799
76.64723573,77.89754514,77.60364003,77.77055057,76.91458699,78.51357613,76.61540259,77.84825763,77.54107707,77.9037725
-12.39187961,-10.00884585,-10.54990507,-10.33236647,-11.29903949,-9.617368483,-12.532438,-10.3390612,-10.95296173,-10.13992419
-16.01159562,-13.36480113,-14.01207254,-13.6344774,-14.84110555,-12.91410494,-16.15040653,-13.70125316,-14.44110105,-13.46854527
1.653725302,3.68911704,3.370102861,3.483456585,2.360914701,4.477790488,1.560720206,3.497747742,3.132128743,3.616926759
-129.0956457,-126.9323807,-128.9096365,-127.0086325,-128.9913211,-126.8606278,-129.0956457,-126.9323807,-128.9096365,-126.9158752
-14.71770828,-12.24874174,-12.79740098,-12.26937185,-13.56399214,-11.88421343,-14.87478951,-12.73893227,-13.37193635,-12.40054771
-11.87040281,-9.384995248,-9.932729966,-9.732347237,-10.72655841,-8.961817423,-12.00843136,-9.711958337,-10.33236977,-9.519998352
-160.2403241,-160.2268395,-160.1257774,-160.2544276,-160.2171387,-160.1497624,-160.2403241,-160.2268395,-160.1257774,-160.251091
-3.723896381,-1.504364176,-1.919664973,-1.726057379,-2.913059974,-0.752907497,-3.908549544,-1.801995256,-2.274263534,-1.659790838
-86.94714905,-85.58597977,-86.68942113,-85.63097014,-86.77568118,-85.53672076,-86.93913824,-85.59998553,-86.71971389,-85.55184516
-23.74516412,-20.78136897,-21.75293341,-20.72652362,-22.32139682,-20.76903518,-23.89109457,-21.51258062,-22.5818769,-21.11744817
-183.1054551,-183.0515292,-182.9999812,-183.0718642,-183.0923555,-182.9826295,-183.1054551,-183.0515292,-182.9999812,-183.0689786
-150.7380997,-149.6108262,-150.2006412,-149.9094561,-150.4635195,-149.6242989,-150.7412479,-149.6135899,-150.2045368,-149.5494426
0.31999158,2.745837869,2.314676436,2.46336529,1.224534849,3.534254513,0.140146933,2.424533623,1.933497031,2.482775074
-16.10069251,-13.56757265,-14.1837556,-13.59237798,-14.92413085,-13.23153384,-16.27259512,-14.09428586,-14.79275435,-13.78262455
-24.13434027,-21.20514912,-22.16126906,-21.146676,-22.74134,-21.15212296,-24.30305431,-21.93125532,-22.98565648,-21.53336276
-18.07492865,-15.06268172,-16.05337698,-15.13704903,-16.68960977,-14.8882391,-18.38725275,-15.83253908,-16.91003916,-15.52365616
-19.29252909,-16.61402316,-17.35789433,-16.59958335,-18.0270474,-16.38277156,-19.47030157,-17.19595966,-18.03304919,-16.82349176
81.67286754,82.93515929,82.51865253,82.72635785,82.02404125,83.34715139,81.6090473,82.84474901,82.41245435,82.74517261
-12.04781838,-9.477751384,-10.00736625,-9.807256459,-10.89204567,-8.961512396,-12.23736051,-9.84490197,-10.44965776,-9.654489201
-19.11369787,-16.44767065,-17.17835571,-16.43865546,-17.85455386,-16.2050599,-19.29143713,-17.02230837,-17.8456464,-16.65092823
-10.29948812,-7.68825389,-8.353768621,-7.974492675,-9.04528985,-7.364662905,-10.44983569,-8.088459669,-8.83728479,-7.841719771
-22.87981442,-20.03344986,-20.96557125,-19.95064254,-21.54506742,-19.96416111,-23.0639683,-20.75052956,-21.7795972,-20.35197681
-23.77453598,-20.83294166,-21.80047999,-20.77563593,-22.38036831,-20.78009811,-23.94325002,-21.55904786,-22.62486741,-21.16115529
-25.57558085,-22.69333503,-23.64880916,-22.62308964,-24.21074143,-22.64945938,-25.78519159,-23.45345433,-24.50892389,-23.06823069
-47.70648539,-46.10097836,-46.45423542,-45.95709357,-46.80123925,-45.50077183,-48.51010161,-47.06212638,-47.55890675,-47.00229986
-6.769466789,-3.894879636,-4.623446314,-4.489101031,-5.464451808,-3.407692558,-6.960589137,-4.23038996,-5.024464587,-4.207656186
-173.9604921,-174.1503844,-173.6979539,-174.2152311,-173.922805,-174.0306312,-173.9604921,-174.1503844,-173.6979539,-174.2115635
-25.50732211,-22.54730247,-23.555933,-22.48113989,-24.1275773,-22.52286424,-25.69565592,-23.32143019,-24.4252532,-22.94039184
-16.71821172,-14.49167383,-14.53544612,-14.48552739,-15.94776649,-13.28853834,-18.15486338,-16.08735705,-16.2229125,-15.8123702
-23.67757884,-20.56993657,-21.5919481,-20.5195352,-22.1657222,-20.61447517,-23.80294055,-21.35831272,-22.48138746,-20.98736279
-11.10902576,-8.281533516,-8.896199627,-8.81591031,-9.780295741,-7.743885664,-11.30346441,-8.628372721,-9.311729634,-8.500057305
8.323974445,11.61463071,10.72222063,10.58143351,9.737606627,12.50257247,8.155439357,11.41189814,10.4831845,11.26985982
-24.91856939,-21.92713051,-22.92012551,-21.8655427,-23.48474672,-21.93671889,-25.09327412,-22.7162763,-23.80669436,-22.32868385
-151.8473465,-150.7636725,-151.3133715,-150.9204479,-151.7480806,-150.7899963,-151.8473465,-150.7636725,-151.3133715,-150.7837828
-27.72003833,-26.45162808,-27.01044096,-26.54349476,-27.3273758,-26.21954615,-27.71983474,-26.500854,-27.0727242,-26.36998047
-9.340619087,-6.903978079,-7.45996386,-7.155824534,-8.260401296,-6.476416197,-9.498457922,-7.275265378,-7.907771527,-7.078525767
-14.7944555,-11.92399541,-12.54172231,-12.36014505,-13.32131636,-11.48544635,-14.90719229,-12.27294897,-12.95277888,-12.02869872
100.4625342,101.8489164,101.248657,101.4580062,100.911188,102.1287357,100.4380199,101.8098524,101.2045271,101.5746174
-13.94977414,-10.72933372,-11.42888874,-11.29340931,-12.16230203,-10.35533948,-14.11247674,-11.19603037,-11.95921811,-10.90904394
38.32291043,40.78538526,40.06591763,40.14499248,39.20916216,41.53219948,38.20784886,40.65622048,39.916626,40.41603064
-17.03983502,-14.49327774,-15.12454156,-14.71928988,-15.91119864,-14.06381755,-17.16366402,-14.80540495,-15.53210616,-14.55704725
-24.15129833,-21.26898457,-22.22040649,-21.1935812,-22.80786768,-21.1906038,-24.33545221,-21.98606427,-23.03443244,-21.58625255
-22.45737931,-20.88158981,-21.50997384,-20.98495316,-21.9267377,-20.65194516,-22.46015646,-20.98464118,-21.64762483,-20.84312355
4.621443428,7.940010203,6.973253501,7.155383508,5.988689426,8.689612445,4.494536558,7.697952066,6.687343729,7.598722485
-2.842983547,0.187154842,-0.65414653,-0.101454278,-1.352528724,0.517906964,-3.085132794,-0.367321366,-1.278366308,-0.15411261
-173.2784859,-173.3934658,-173.0312143,-173.4503664,-173.2374141,-173.2556024,-173.2784859,-173.3934658,-173.0312143,-173.4419958
-24.06091103,-21.0772686,-22.04819821,-21.03180144,-22.61410063,-21.07118494,-24.20359357,-21.81431722,-22.88381676,-21.42051753
-28.94483296,-26.08294306,-27.01901608,-25.86405053,-27.43558061,-25.99367892,-29.44884547,-27.21974806,-28.30019315,-26.89528583
-17.82049171,-14.59387796,-15.68877273,-14.72610047,-16.33529989,-14.39220789,-18.0990588,-15.34221689,-16.51637545,-15.04776138
-8.566793862,-5.568070577,-6.226847499,-6.320076849,-7.029144903,-5.08964128,-8.704221243,-5.837603733,-6.556274072,-5.740057985
-10.5035506,-8.214656972,-8.684335831,-8.537304623,-9.467929798,-7.770372491,-10.63890998,-8.528636046,-9.06721759,-8.366680882
-185.9278979,-186.263405,-185.8665192,-186.2687389,-185.9325278,-186.2297232,-185.9278979,-186.263405,-185.8665192,-186.2775932
-17.57045439,-14.7096689,-15.31566941,-14.8653978,-16.07626217,-14.27858303,-17.75680027,-15.18774583,-15.85837814,-14.84591821
-22.70364799,-19.50588584,-20.55429981,-19.45540179,-21.12593384,-19.58570806,-22.7862893,-20.29277652,-21.43959781,-19.91774676
-135.5647646,-133.8918528,-134.9748085,-134.5093805,-134.9240181,-134.1431855,-135.5647646,-133.8918528,-134.9748085,-133.8049695
-23.44016183,-20.28789479,-21.33016059,-20.2354424,-21.90832909,-20.33068167,-23.55544277,-21.07445923,-22.21559766,-20.69852242
-24.06354497,-21.05846824,-22.03731829,-21.01854031,-22.60221929,-21.05807742,-24.21012838,-21.80864263,-22.88732178,-21.42157431
86.7494065,88.01288571,87.32319581,87.87216119,86.975932,88.31564677,86.70188742,87.95934968,87.26313544,87.88378239
-23.12546907,-19.94115759,-21.00138498,-19.89381557,-21.57573836,-20.00632783,-23.22419989,-20.72790312,-21.88645718,-20.35685814
-9.447901846,-6.612220708,-7.214134123,-7.061698007,-8.10819078,-6.147112434,-9.61859302,-6.96320517,-7.64124551,-6.77881127
-24.54302357,-21.61564012,-22.58250653,-21.51836641,-23.15654071,-21.57976467,-24.70634844,-22.34043589,-23.40406128,-21.90977276
-37.99879632,-36.58148125,-37.38583857,-36.56676993,-37.65835752,-36.41794941,-38.03503015,-36.70756457,-37.53118375,-36.56007252
-16.85842392,-14.12221074,-14.75014828,-14.52882659,-15.562644,-13.67379091,-17.19185974,-14.62433285,-15.34706914,-14.47774442
-61.56637537,-60.17725021,-61.143555,-60.18379355,-61.30680895,-60.07692729,-61.61294192,-60.28230325,-61.27296667,-60.18845782
-23.48680123,-20.31082369,-21.3734049,-20.26899932,-21.9186781,-20.39084716,-23.58730054,-21.10883673,-22.27027478,-20.74709854
-39.4290571,-37.02554613,-37.78313814,-36.47864849,-38.00110042,-36.64793537,-40.61135691,-38.71446273,-39.6878382,-38.40025292
-17.21793823,-13.86084362,-14.96850343,-14.05245029,-15.6135086,-13.66564901,-17.4120265,-14.54874318,-15.72961376,-14.26774917
-2.744241121,-0.4879818,-1.088238287,-0.813488797,-1.699784242,-0.177864365,-2.951453791,-0.881958055,-1.553153795,-0.769561627
-33.69786518,-32.38229537,-33.05361624,-32.35630031,-33.3478501,-32.18099846,-33.72901547,-32.49588212,-33.18479378,-32.34220995
-21.09419211,-18.17912056,-19.15430407,-17.98946715,-19.57684026,-17.98019039,-21.70781651,-19.37043446,-20.49165897,-19.04471499
-187.6229018,-188.0273681,-187.5452676,-188.0344891,-187.6257447,-187.9792178,-187.6229018,-188.0273681,-187.5452676,-188.0240376
-24.45144554,-21.42132825,-22.418847,-21.378925,-22.9882877,-21.4348379,-24.58287514,-22.17513488,-23.26934996,-21.78634355
-18.62796509,-15.97475155,-16.71757011,-15.86582331,-17.37191011,-15.75950491,-18.80984262,-16.56517223,-17.4025718,-16.1249914
-10.9823137,-8.578324411,-9.13180069,-8.852871403,-9.938417107,-8.121238799,-11.1378988,-8.92330042,-9.549705807,-8.713637469
-32.31181371,-30.96943702,-31.68232321,-31.00676856,-31.98508724,-30.75961413,-32.30560669,-31.03219318,-31.76613519,-30.9097538
-23.43951901,-20.27673766,-21.34063146,-20.2261006,-21.91131929,-20.28020551,-23.59737775,-21.08874581,-22.25204674,-20.7223431
-24.25715157,-21.24207158,-22.22684385,-21.20223661,-22.78829606,-21.25667372,-24.382561,-21.97817525,-23.06261451,-21.58943901
-24.03256143,-20.84236393,-21.92615988,-20.79907398,-22.48364567,-20.9019129,-24.14915468,-21.64185491,-22.8249165,-21.27615792
-24.0438097,-20.95215332,-21.98455034,-20.91171881,-22.55019896,-20.97903235,-24.1516799,-21.69959728,-22.82618045,-21.30920371
-72.21298986,-70.66772454,-71.65503338,-70.67262569,-71.82568635,-70.57666366,-72.30465091,-70.86687879,-71.87506844,-70.75443414
-23.17169194,-20.11974011,-21.1081172,-20.08100329,-21.68617944,-20.10878969,-23.30819457,-20.86810278,-21.95411841,-20.47499309
-36.01310044,-35.0700541,-35.63471693,-35.06126366,-35.88589892,-34.85426622,-36.02715809,-35.10979902,-35.68340517,-35.01129525
-22.4689345,-19.28831366,-20.34523002,-19.23676211,-20.91181682,-19.31005526,-22.61486461,-20.10205257,-21.25892532,-19.72989009
-24.06354497,-21.05846824,-22.03731829,-21.01854031,-22.60221929,-21.05807742,-24.21012838,-21.80864263,-22.88732178,-21.42157431
-22.9157818,-19.74192709,-20.80074771,-19.70075044,-21.36797591,-19.81330288,-23.01451262,-20.52867261,-21.6858199,-20.16462393
-118.1239893,-116.340467,-117.849839,-116.5205609,-117.879624,-116.3145937,-118.1305696,-116.3459701,-117.8585147,-116.3188998
-23.77294095,-20.66155178,-21.68863366,-20.61296655,-22.26484474,-20.69172024,-23.91065742,-21.45334294,-22.58180333,-21.08574794
11.82140277,13.91087795,13.68313115,13.59600401,12.43342236,15.02000704,11.74322212,13.78062168,13.52362138,13.81787691
-97.09961024,-95.6811066,-96.87772232,-95.78454093,-96.93128039,-95.63072423,-97.10496159,-95.6921618,-96.89385244,-95.67772622
-22.86897692,-19.71420303,-20.76341611,-19.66678043,-21.30640638,-19.79644254,-22.96947622,-20.51221607,-21.66028599,-20.15290954
131.8985014,132.619003,132.0703981,132.4915387,132.0456028,132.6314072,131.8933501,132.6059755,132.0568667,132.4947202
-120.9604447,-119.6444628,-120.4942805,-119.5919764,-120.8679015,-119.3333529,-121.0749324,-119.7684814,-120.635694,-119.5173551
-16.10335592,-13.13872629,-13.83140126,-13.52191595,-14.58178035,-12.76348374,-16.28765033,-13.59391502,-14.37188684,-13.3825728
-17.14282642,-14.4764872,-15.21864968,-14.39614725,-15.87584608,-14.25833703,-17.32578503,-15.07200174,-15.90743951,-14.66274743
-133.9486386,-132.4241472,-133.5410197,-132.5482379,-133.7585548,-132.3601751,-133.9559188,-132.4314531,-133.5495825,-132.3424229
71.58852922,73.42840647,72.77850481,73.06641408,72.24913286,73.80081758,71.50190469,73.25514093,72.58151039,73.13795242
-15.43660442,-12.62946952,-13.3254098,-12.87735394,-14.0051078,-12.3546977,-15.60510257,-13.13977017,-13.92484591,-12.85685208
7.441185789,10.03036944,9.369899369,9.569731131,8.721798377,10.33037419,7.261394097,9.60675892,8.878471117,9.665085903
-23.63327569,-20.4675153,-21.52256768,-20.39447064,-22.09010849,-20.40318353,-23.88401068,-21.33976172,-22.50063822,-20.93021584
-182.0296937,-182.1785857,-181.9119644,-182.1942518,-182.027174,-182.106028,-182.0296937,-182.1785857,-181.9119644,-182.2032203
-185.5957837,-185.6998409,-185.4928341,-185.7309547,-185.5720677,-185.6505435,-185.5957837,-185.6998409,-185.4928341,-185.7041765
27.68944223,30.59007472,29.39802721,29.88494771,28.68799007,31.25679345,27.52796538,30.41745681,29.19461016,30.25942698
-22.6112511,-21.34387932,-22.00416849,-21.39101132,-22.30199178,-21.1370041,-22.63392316,-21.42617236,-22.1037739,-21.31632019
-23.33208587,-20.21800328,-21.24472024,-20.17506307,-21.81771423,-20.25859444,-23.43579095,-20.9804408,-22.10254875,-20.59396232
-22.18299219,-18.76056473,-19.79916931,-19.32573276,-20.3286222,-18.69790657,-22.2937818,-19.36296936,-20.47870674,-19.12252079
-18.63772747,-15.39807778,-16.42379974,-15.5933283,-17.08688298,-15.14128931,-18.87979501,-16.0874671,-17.1862372,-15.81136532
-15.40831081,-12.37429749,-13.05888185,-12.71900515,-13.86484866,-11.94819558,-15.59436431,-12.84098362,-13.60945345,-12.58950329
-11.8815515,-9.129359145,-9.74651723,-9.473420243,-10.60939179,-8.659931267,-12.11719161,-9.537268037,-10.24539077,-9.326172853
20.38742766,23.56055766,22.57975753,22.67259639,21.61775284,24.42611031,20.19496409,23.34343668,22.33150581,22.9867107
-33.16599443,-31.88937204,-32.56744607,-31.86613673,-32.85579494,-31.66503124,-33.16468593,-31.93894081,-32.63425394,-31.79058871
-23.269943,-20.10076164,-21.15765145,-20.052329,-21.72763346,-20.15866962,-23.37174531,-20.88277512,-22.03821796,-20.51022295
-117.7345801,-116.6086855,-117.2999586,-116.5196393,-117.6930372,-116.3298272,-117.8515461,-116.7375723,-117.4490198,-116.5389892
-22.60418527,-19.4164632,-20.47899976,-19.36105515,-21.03247519,-19.49309276,-22.71811175,-20.22988497,-21.39206781,-19.85907019
-47.34033482,-45.89595292,-46.79574632,-45.84429032,-47.03302932,-45.75167481,-47.36160254,-46.01734428,-46.93602651,-45.8900955
-8.445353835,-4.676984038,-5.449472787,-6.193575716,-6.220361895,-4.256043205,-8.594988132,-4.957957637,-5.785296563,-5.044968458
-13.46210077,-10.85188435,-11.38908245,-11.17172516,-12.28299137,-10.33996855,-13.65160751,-11.23285837,-11.84658229,-11.02455146
-19.02016274,-15.98767319,-16.8433176,-16.10456596,-17.56550627,-15.6841257,-19.27416643,-16.65982042,-17.59112349,-16.32668951
-101.9610109,-100.4444394,-101.7069474,-100.6096438,-101.714901,-100.4468346,-101.9681732,-100.4631693,-101.7347425,-100.4636107
88.37006682,90.18447497,89.46636029,89.6425333,89.20878753,90.30792554,88.31441343,90.03438853,89.30051784,89.89705402
87.34278842,88.98129499,88.33315381,88.59234281,87.89577984,89.30374523,87.30366061,88.89257346,88.23305219,88.63656703
-34.34626327,-32.88187709,-33.63917726,-32.84970716,-33.93845721,-32.69348141,-34.40610587,-33.05981703,-33.83964317,-32.91597081
30.37822402,32.78134398,32.17572974,32.18924944,31.23553683,33.59304621,30.26670802,32.65406431,32.02484771,32.51601636
91.0014368,90.93566307,91.07830138,90.91296843,91.01135782,90.94122083,91.0014368,90.93566307,91.07830138,90.92319689
-24.84757939,-21.77051181,-22.77362482,-21.7181884,-23.34256209,-21.8151174,-24.95128447,-22.53294933,-23.63145333,-22.14747994
-32.98577403,-31.56681747,-32.17522051,-31.6082053,-32.58579805,-31.29235413,-33.01427944,-31.65126074,-32.29312216,-31.4891848
